SecurityID,OrderNO,OrderTime,BizIndex,OrderType,OrderBSFlag,Balance,OrderPrice,PreCloPrice
600000,6,2024-12-02 09:15:00.010,393862,A,B,100.0,8.51,9.46
600000,33,2024-12-02 09:15:00.010,393863,A,B,100.0,9.0,9.46
600000,137,2024-12-02 09:15:00.050,393864,A,S,100.0,10.4,9.46
600000,158,2024-12-02 09:15:00.080,393865,A,S,1000.0,9.59,9.46
600000,265,2024-12-02 09:15:00.080,393866,A,B,100.0,8.51,9.46
600000,400,2024-12-02 09:15:00.120,393867,A,B,100.0,8.51,9.46
600000,631,2024-12-02 09:15:00.220,393868,A,B,100.0,8.51,9.46
600000,641,2024-12-02 09:15:00.220,393869,A,S,1034.0,9.46,9.46
600000,985,2024-12-02 09:15:00.360,393870,A,B,100.0,8.51,9.46
600000,1017,2024-12-02 09:15:00.360,393871,A,B,100.0,8.51,9.46
600000,1231,2024-12-02 09:15:00.380,393872,A,B,100.0,8.51,9.46
600000,1416,2024-12-02 09:15:00.400,393873,A,B,100.0,8.51,9.46
600000,1742,2024-12-02 09:15:00.420,393874,A,B,100.0,8.51,9.46
600000,1802,2024-12-02 09:15:00.440,393875,A,B,100.0,9.47,9.46
600000,1815,2024-12-02 09:15:00.440,393876,A,B,100.0,8.51,9.46
600000,1978,2024-12-02 09:15:00.460,393877,A,B,100.0,8.51,9.46
600000,1978,2024-12-02 09:15:00.460,393878,D,B,100.0,8.51,9.46
600000,1416,2024-12-02 09:15:00.460,393879,D,B,100.0,8.51,9.46
600000,2253,2024-12-02 09:15:00.480,393880,A,B,100.0,8.51,9.46
600000,2413,2024-12-02 09:15:00.480,393881,A,B,800.0,9.38,9.46
600000,2466,2024-12-02 09:15:00.480,393882,A,B,100.0,8.51,9.46
600000,4377,2024-12-02 09:15:01.280,393883,A,S,500.0,9.7,9.46
600000,4378,2024-12-02 09:15:01.280,393884,A,B,500.0,9.0,9.46
600000,4756,2024-12-02 09:15:01.360,393885,A,S,20000.0,10.38,9.46
600000,4759,2024-12-02 09:15:01.360,393886,A,B,1000.0,9.39,9.46
600000,5890,2024-12-02 09:15:01.470,393887,A,S,300.0,9.63,9.46
600000,7198,2024-12-02 09:15:01.510,393888,A,S,200.0,10.41,9.46
600000,7572,2024-12-02 09:15:01.590,393889,A,S,5000.0,10.41,9.46
600000,7603,2024-12-02 09:15:01.590,393890,A,S,2000.0,9.56,9.46
600000,8237,2024-12-02 09:15:01.590,393891,A,S,1000.0,9.71,9.46
600000,8252,2024-12-02 09:15:01.590,393892,A,S,1000.0,9.92,9.46
600000,8281,2024-12-02 09:15:01.590,393893,A,B,4000.0,9.35,9.46
600000,9701,2024-12-02 09:15:01.720,393894,A,S,500.0,9.9,9.46
600000,9702,2024-12-02 09:15:01.720,393895,A,S,500.0,10.0,9.46
600000,9931,2024-12-02 09:15:01.720,393896,A,B,500.0,9.25,9.46
600000,11633,2024-12-02 09:15:01.830,393897,A,S,3000.0,9.55,9.46
600000,12023,2024-12-02 09:15:01.830,393898,A,S,400.0,9.78,9.46
600000,12138,2024-12-02 09:15:01.830,393899,A,S,100.0,10.23,9.46
600000,12146,2024-12-02 09:15:01.830,393900,A,S,200.0,10.41,9.46
600000,12178,2024-12-02 09:15:01.830,393901,A,S,177100.0,10.38,9.46
600000,12199,2024-12-02 09:15:01.830,393902,A,S,2400.0,9.79,9.46
600000,12201,2024-12-02 09:15:01.830,393903,A,B,2500.0,9.23,9.46
600000,12294,2024-12-02 09:15:01.830,393904,A,S,2000.0,9.58,9.46
600000,12327,2024-12-02 09:15:01.830,393905,A,S,2000.0,9.66,9.46
600000,12412,2024-12-02 09:15:01.830,393906,A,S,200.0,9.99,9.46
600000,12427,2024-12-02 09:15:01.830,393907,A,S,400.0,9.6,9.46
600000,12440,2024-12-02 09:15:01.830,393908,A,S,1000.0,10.4,9.46
600000,12480,2024-12-02 09:15:01.830,393909,A,B,100.0,9.47,9.46
600000,12894,2024-12-02 09:15:01.830,393910,A,B,2100.0,9.51,9.46
600000,13141,2024-12-02 09:15:01.950,393911,A,B,200.0,9.43,9.46
600000,13658,2024-12-02 09:15:01.950,393912,A,B,100.0,8.83,9.46
600000,14161,2024-12-02 09:15:01.950,393913,A,B,3000.0,9.38,9.46
600000,14469,2024-12-02 09:15:01.950,393914,A,B,2000.0,9.35,9.46
600000,14670,2024-12-02 09:15:01.950,393915,A,B,2000.0,9.35,9.46
600000,15153,2024-12-02 09:15:02.090,393916,A,S,100.0,10.41,9.46
600000,16039,2024-12-02 09:15:02.150,393917,A,S,900.0,9.86,9.46
600000,16342,2024-12-02 09:15:02.150,393918,A,S,100.0,10.41,9.46
600000,17835,2024-12-02 09:15:02.290,393919,A,S,200.0,9.67,9.46
600000,17843,2024-12-02 09:15:02.290,393920,A,B,600.0,9.37,9.46
600000,17871,2024-12-02 09:15:02.290,393921,A,B,200.0,9.35,9.46
600000,18530,2024-12-02 09:15:02.290,393922,A,S,500.0,9.63,9.46
600000,18643,2024-12-02 09:15:02.290,393923,A,B,10000.0,9.19,9.46
600000,18655,2024-12-02 09:15:02.290,393924,A,B,300.0,9.02,9.46
600000,18678,2024-12-02 09:15:02.290,393925,A,S,300.0,10.02,9.46
600000,18700,2024-12-02 09:15:02.290,393926,A,S,300.0,10.22,9.46
600000,18716,2024-12-02 09:15:02.290,393927,A,B,2500.0,9.25,9.46
600000,18749,2024-12-02 09:15:02.290,393928,A,B,100.0,9.47,9.46
600000,19063,2024-12-02 09:15:02.290,393929,A,B,200.0,8.63,9.46
600000,19143,2024-12-02 09:15:02.290,393930,A,S,50000.0,10.27,9.46
600000,20054,2024-12-02 09:15:02.420,393931,A,S,2500.0,9.63,9.46
600000,20340,2024-12-02 09:15:02.420,393932,A,B,600.0,9.13,9.46
600000,20420,2024-12-02 09:15:02.420,393933,A,B,400.0,8.98,9.46
600000,20426,2024-12-02 09:15:02.420,393934,A,S,3800.0,10.41,9.46
600000,20440,2024-12-02 09:15:02.420,393935,A,S,4100.0,9.82,9.46
600000,20464,2024-12-02 09:15:02.420,393936,A,B,400.0,8.85,9.46
600000,20476,2024-12-02 09:15:02.420,393937,A,B,600.0,8.83,9.46
600000,20499,2024-12-02 09:15:02.420,393938,A,B,600.0,8.69,9.46
600000,20515,2024-12-02 09:15:02.420,393939,A,B,400.0,8.53,9.46
600000,20619,2024-12-02 09:15:02.420,393940,A,B,100.0,9.93,9.46
600000,22284,2024-12-02 09:15:02.590,393941,A,B,200.0,9.46,9.46
600000,23214,2024-12-02 09:15:02.590,393942,A,B,1000.0,9.1,9.46
600000,23846,2024-12-02 09:15:02.590,393943,A,S,2400.0,9.54,9.46
600000,23945,2024-12-02 09:15:02.710,393944,A,S,10800.0,9.67,9.46
600000,24174,2024-12-02 09:15:02.710,393945,A,S,3500.0,10.41,9.46
600000,24325,2024-12-02 09:15:02.710,393946,A,S,3000.0,9.88,9.46
600000,24531,2024-12-02 09:15:02.710,393947,A,S,5000.0,9.75,9.46
600000,25185,2024-12-02 09:15:02.710,393948,A,S,1000.0,9.88,9.46
600000,25242,2024-12-02 09:15:02.710,393949,A,S,1300.0,10.4,9.46
600000,25243,2024-12-02 09:15:02.710,393950,A,B,1600.0,9.09,9.46
600000,25244,2024-12-02 09:15:02.710,393951,A,S,600.0,10.4,9.46
600000,25245,2024-12-02 09:15:02.710,393952,A,B,100.0,9.09,9.46
600000,25757,2024-12-02 09:15:02.710,393953,A,S,800.0,9.65,9.46
600000,27213,2024-12-02 09:15:02.860,393954,A,S,2000.0,9.55,9.46
600000,27221,2024-12-02 09:15:02.860,393955,A,S,2000.0,9.75,9.46
600000,27222,2024-12-02 09:15:02.860,393956,A,S,2000.0,9.85,9.46
600000,27250,2024-12-02 09:15:02.860,393957,A,B,400.0,9.12,9.46
600000,27255,2024-12-02 09:15:02.860,393958,A,S,2000.0,9.55,9.46
600000,27256,2024-12-02 09:15:02.860,393959,A,S,2000.0,9.75,9.46
600000,27258,2024-12-02 09:15:02.860,393960,A,S,2000.0,9.95,9.46
600000,27547,2024-12-02 09:15:02.860,393961,A,S,2000.0,10.18,9.46
600000,27942,2024-12-02 09:15:02.980,393962,A,S,300.0,9.96,9.46
600000,27943,2024-12-02 09:15:02.980,393963,A,S,300.0,10.26,9.46
600000,28589,2024-12-02 09:15:02.980,393964,A,B,3000.0,9.41,9.46
600000,28920,2024-12-02 09:15:02.980,393965,A,B,200.0,9.14,9.46
600000,29497,2024-12-02 09:15:02.980,393966,A,B,600.0,9.12,9.46
600000,30417,2024-12-02 09:15:03.130,393967,A,S,800.0,9.69,9.46
600000,30419,2024-12-02 09:15:03.130,393968,A,B,900.0,9.31,9.46
600000,30523,2024-12-02 09:15:03.130,393969,A,S,400.0,9.99,9.46
600000,30524,2024-12-02 09:15:03.130,393970,A,B,400.0,9.26,9.46
600000,30909,2024-12-02 09:15:03.130,393971,A,S,200.0,9.86,9.46
600000,31053,2024-12-02 09:15:03.130,393972,A,S,500.0,9.75,9.46
600000,31379,2024-12-02 09:15:03.130,393973,A,S,2000.0,9.59,9.46
600000,31394,2024-12-02 09:15:03.130,393974,A,S,2000.0,9.66,9.46
600000,31526,2024-12-02 09:15:03.130,393975,A,B,2000.0,9.31,9.46
600000,31540,2024-12-02 09:15:03.130,393976,A,B,2000.0,9.27,9.46
600000,31904,2024-12-02 09:15:03.260,393977,A,B,100.0,8.91,9.46
600000,31967,2024-12-02 09:15:03.260,393978,A,B,500.0,9.05,9.46
600000,32774,2024-12-02 09:15:03.260,393979,A,S,1000.0,9.67,9.46
600000,33136,2024-12-02 09:15:03.260,393980,A,B,200.0,8.95,9.46
600000,33346,2024-12-02 09:15:03.260,393981,A,S,9000.0,10.4,9.46
600000,33383,2024-12-02 09:15:03.260,393982,A,S,9000.0,10.3,9.46
600000,33384,2024-12-02 09:15:03.260,393983,A,S,9000.0,10.2,9.46
600000,33834,2024-12-02 09:15:03.400,393984,A,B,500.0,9.4,9.46
600000,33883,2024-12-02 09:15:03.400,393985,A,S,300.0,10.0,9.46
600000,35720,2024-12-02 09:15:03.530,393986,A,B,400.0,8.86,9.46
600000,36251,2024-12-02 09:15:03.530,393987,A,S,1200.0,10.36,9.46
600000,36262,2024-12-02 09:15:03.530,393988,A,B,1000.0,9.41,9.46
600000,36411,2024-12-02 09:15:03.530,393989,A,B,1100.0,9.1,9.46
600000,36516,2024-12-02 09:15:03.530,393990,A,S,400.0,10.06,9.46
600000,36617,2024-12-02 09:15:03.530,393991,A,S,600.0,9.7,9.46
600000,36622,2024-12-02 09:15:03.530,393992,A,S,600.0,9.87,9.46
600000,36664,2024-12-02 09:15:03.530,393993,A,B,400.0,9.11,9.46
600000,36671,2024-12-02 09:15:03.530,393994,A,B,600.0,9.07,9.46
600000,36678,2024-12-02 09:15:03.530,393995,A,B,400.0,9.72,9.46
600000,36780,2024-12-02 09:15:03.530,393996,A,S,2000.0,10.4,9.46
600000,37010,2024-12-02 09:15:03.530,393997,A,S,1000.0,9.7,9.46
600000,37011,2024-12-02 09:15:03.530,393998,A,S,1000.0,10.41,9.46
600000,37041,2024-12-02 09:15:03.530,393999,A,S,2000.0,9.7,9.46
600000,37098,2024-12-02 09:15:03.530,394000,A,S,2000.0,9.82,9.46
600000,37176,2024-12-02 09:15:03.530,394001,A,S,2000.0,9.62,9.46
600000,37356,2024-12-02 09:15:03.530,394002,A,S,2000.0,9.55,9.46
600000,37439,2024-12-02 09:15:03.530,394003,A,S,2000.0,9.92,9.46
600000,37568,2024-12-02 09:15:03.530,394004,A,B,1200.0,8.7,9.46
600000,37714,2024-12-02 09:15:03.660,394005,A,B,300.0,8.6,9.46
600000,38086,2024-12-02 09:15:03.660,394006,A,B,3000.0,9.1,9.46
600000,38666,2024-12-02 09:15:03.670,394007,A,S,1900.0,10.0,9.46
600000,38757,2024-12-02 09:15:03.670,394008,A,B,500.0,9.4,9.46
600000,38758,2024-12-02 09:15:03.670,394009,A,S,300.0,10.31,9.46
600000,38776,2024-12-02 09:15:03.670,394010,A,B,500.0,9.3,9.46
600000,38788,2024-12-02 09:15:03.670,394011,A,S,500.0,9.65,9.46
600000,38795,2024-12-02 09:15:03.670,394012,A,S,500.0,9.8,9.46
600000,38810,2024-12-02 09:15:03.670,394013,A,S,500.0,9.9,9.46
600000,39262,2024-12-02 09:15:03.670,394014,A,S,400.0,9.61,9.46
600000,39850,2024-12-02 09:15:03.810,394015,A,S,1000.0,9.59,9.46
600000,39866,2024-12-02 09:15:03.810,394016,A,S,1000.0,9.79,9.46
600000,40285,2024-12-02 09:15:03.850,394017,A,S,48900.0,10.4,9.46
600000,40595,2024-12-02 09:15:03.850,394018,A,S,400.0,10.38,9.46
600000,40739,2024-12-02 09:15:03.850,394019,A,S,1800.0,10.0,9.46
600000,41107,2024-12-02 09:15:03.850,394020,A,S,100.0,9.8,9.46
600000,41297,2024-12-02 09:15:03.850,394021,A,S,500.0,9.6,9.46
600000,41733,2024-12-02 09:15:03.850,394022,A,S,1700.0,9.62,9.46
600000,42489,2024-12-02 09:15:04.010,394023,A,S,1000.0,10.4,9.46
600000,42616,2024-12-02 09:15:04.010,394024,A,S,100.0,10.37,9.46
600000,44333,2024-12-02 09:15:04.150,394025,A,B,200.0,9.45,9.46
600000,44819,2024-12-02 09:15:04.150,394026,A,S,700.0,9.84,9.46
600000,44985,2024-12-02 09:15:04.150,394027,A,S,1000.0,10.4,9.46
600000,45771,2024-12-02 09:15:04.150,394028,A,S,2000.0,9.65,9.46
600000,45776,2024-12-02 09:15:04.150,394029,A,S,2000.0,9.85,9.46
600000,45777,2024-12-02 09:15:04.150,394030,A,S,2000.0,9.95,9.46
600000,45790,2024-12-02 09:15:04.150,394031,A,S,2000.0,9.65,9.46
600000,45793,2024-12-02 09:15:04.150,394032,A,S,2000.0,9.85,9.46
600000,45819,2024-12-02 09:15:04.150,394033,A,S,400.0,10.28,9.46
600000,45829,2024-12-02 09:15:04.150,394034,A,B,200.0,9.14,9.46
600000,46472,2024-12-02 09:15:04.290,394035,A,S,50000.0,10.0,9.46
600000,46477,2024-12-02 09:15:04.290,394036,A,S,5000.0,9.58,9.46
600000,46482,2024-12-02 09:15:04.290,394037,A,S,5000.0,9.75,9.46
600000,46483,2024-12-02 09:15:04.290,394038,A,S,5000.0,9.78,9.46
600000,46941,2024-12-02 09:15:04.290,394039,A,S,10000.0,10.1,9.46
600000,46996,2024-12-02 09:15:04.290,394040,A,S,1500.0,9.56,9.46
600000,47396,2024-12-02 09:15:04.290,394041,A,S,1900.0,9.7,9.46
600000,47751,2024-12-02 09:15:04.290,394042,A,S,800.0,10.36,9.46
600000,49217,2024-12-02 09:15:04.430,394043,A,S,1000.0,10.4,9.46
600000,50181,2024-12-02 09:15:04.570,394044,A,S,1000.0,10.4,9.46
600000,50182,2024-12-02 09:15:04.570,394045,A,S,1000.0,10.1,9.46
600000,50535,2024-12-02 09:15:04.570,394046,A,S,3100.0,9.6,9.46
600000,52107,2024-12-02 09:15:04.710,394047,A,B,500.0,9.4,9.46
600000,52127,2024-12-02 09:15:04.710,394048,A,S,1000.0,9.38,9.46
600000,53072,2024-12-02 09:15:04.710,394049,A,S,100.0,10.36,9.46
600000,53188,2024-12-02 09:15:04.710,394050,A,S,1500.0,10.0,9.46
600000,53555,2024-12-02 09:15:04.710,394051,A,S,100.0,10.41,9.46
600000,54617,2024-12-02 09:15:04.850,394052,A,S,1500.0,10.4,9.46
600000,55011,2024-12-02 09:15:04.850,394053,A,B,100.0,8.52,9.46
600000,55111,2024-12-02 09:15:04.850,394054,A,B,200.0,9.47,9.46
600000,55524,2024-12-02 09:15:04.850,394055,A,B,400.0,9.43,9.46
600000,55525,2024-12-02 09:15:04.850,394056,A,B,300.0,9.01,9.46
600000,55620,2024-12-02 09:15:04.850,394057,A,S,2000.0,10.0,9.46
600000,55793,2024-12-02 09:15:04.990,394058,A,B,100.0,8.52,9.46
600000,56410,2024-12-02 09:15:04.990,394059,A,S,300.0,10.41,9.46
600000,56458,2024-12-02 09:15:04.990,394060,A,B,100.0,8.52,9.46
600000,56607,2024-12-02 09:15:04.990,394061,A,S,600.0,10.18,9.46
600000,56832,2024-12-02 09:15:04.990,394062,A,S,1000.0,9.8,9.46
600000,56836,2024-12-02 09:15:04.990,394063,A,S,1000.0,10.1,9.46
600000,56842,2024-12-02 09:15:04.990,394064,A,S,1000.0,10.3,9.46
600000,57863,2024-12-02 09:15:05.130,394065,A,S,13000.0,9.96,9.46
600000,58359,2024-12-02 09:15:05.130,394066,A,B,100.0,9.06,9.46
600000,58360,2024-12-02 09:15:05.130,394067,A,B,100.0,8.56,9.46
600000,58653,2024-12-02 09:15:05.130,394068,A,S,100.0,10.4,9.46
600000,58887,2024-12-02 09:15:05.130,394069,A,B,100.0,8.52,9.46
600000,58952,2024-12-02 09:15:05.130,394070,A,S,1200.0,10.1,9.46
600000,59065,2024-12-02 09:15:05.130,394071,A,B,100.0,8.52,9.46
600000,59155,2024-12-02 09:15:05.130,394072,A,B,100.0,8.52,9.46
600000,59160,2024-12-02 09:15:05.130,394073,A,B,100.0,8.52,9.46
600000,59369,2024-12-02 09:15:05.130,394074,A,B,2100.0,9.22,9.46
600000,59470,2024-12-02 09:15:05.130,394075,A,S,1000.0,10.0,9.46
600000,59540,2024-12-02 09:15:05.130,394076,A,B,100.0,9.01,9.46
600000,60448,2024-12-02 09:15:05.280,394077,A,B,200.0,9.2,9.46
600000,60449,2024-12-02 09:15:05.280,394078,A,S,300.0,9.66,9.46
600000,60621,2024-12-02 09:15:05.280,394079,A,S,1000.0,9.7,9.46
600000,60622,2024-12-02 09:15:05.280,394080,A,S,1000.0,9.75,9.46
600000,60623,2024-12-02 09:15:05.280,394081,A,S,1000.0,9.9,9.46
600000,60624,2024-12-02 09:15:05.280,394082,A,S,1000.0,10.0,9.46
600000,60629,2024-12-02 09:15:05.280,394083,A,S,1000.0,10.2,9.46
600000,60924,2024-12-02 09:15:05.280,394084,A,B,500.0,9.0,9.46
600000,61117,2024-12-02 09:15:05.280,394085,A,B,500.0,9.2,9.46
600000,61245,2024-12-02 09:15:05.280,394086,A,B,100.0,8.52,9.46
600000,61264,2024-12-02 09:15:05.280,394087,A,B,100.0,8.52,9.46
600000,61380,2024-12-02 09:15:05.280,394088,A,S,500.0,9.8,9.46
600000,62223,2024-12-02 09:15:05.420,394089,A,S,500.0,10.0,9.46
600000,62395,2024-12-02 09:15:05.420,394090,A,S,500.0,10.4,9.46
600000,63103,2024-12-02 09:15:05.420,394091,A,B,1000.0,9.41,9.46
600000,63110,2024-12-02 09:15:05.420,394092,A,B,1000.0,9.32,9.46
600000,63111,2024-12-02 09:15:05.420,394093,A,S,1000.0,9.65,9.46
600000,63337,2024-12-02 09:15:05.420,394094,A,S,100.0,9.64,9.46
600000,63547,2024-12-02 09:15:05.570,394095,A,B,100.0,8.52,9.46
600000,63781,2024-12-02 09:15:05.570,394096,A,B,100.0,8.52,9.46
600000,63862,2024-12-02 09:15:05.570,394097,A,S,2000.0,10.1,9.46
600000,63934,2024-12-02 09:15:05.570,394098,A,S,1500.0,10.0,9.46
600000,63949,2024-12-02 09:15:05.570,394099,A,B,400.0,9.46,9.46
600000,64158,2024-12-02 09:15:05.570,394100,A,S,100.0,10.34,9.46
600000,64287,2024-12-02 09:15:05.570,394101,A,B,100.0,8.52,9.46
600000,64831,2024-12-02 09:15:05.570,394102,A,S,600.0,9.76,9.46
600000,64975,2024-12-02 09:15:05.570,394103,A,S,1000.0,9.7,9.46
600000,64978,2024-12-02 09:15:05.570,394104,A,S,1000.0,9.9,9.46
600000,64980,2024-12-02 09:15:05.570,394105,A,B,1000.0,9.4,9.46
600000,64982,2024-12-02 09:15:05.570,394106,A,B,1000.0,9.2,9.46
600000,64984,2024-12-02 09:15:05.570,394107,A,B,1000.0,9.0,9.46
600000,65181,2024-12-02 09:15:05.570,394108,A,S,100.0,10.4,9.46
600000,65203,2024-12-02 09:15:05.570,394109,A,B,100.0,9.0,9.46
600000,65476,2024-12-02 09:15:05.700,394110,A,B,100.0,9.47,9.46
600000,65592,2024-12-02 09:15:05.700,394111,A,S,52635.0,10.41,9.46
600000,65595,2024-12-02 09:15:05.700,394112,A,S,50000.0,10.41,9.46
600000,65990,2024-12-02 09:15:05.700,394113,A,B,200.0,9.22,9.46
600000,66313,2024-12-02 09:15:05.700,394114,A,B,400.0,8.56,9.46
600000,66411,2024-12-02 09:15:05.700,394115,A,S,2500.0,9.77,9.46
600000,66955,2024-12-02 09:15:05.700,394116,A,S,1600.0,10.4,9.46
600000,66986,2024-12-02 09:15:05.700,394117,A,S,1300.0,10.4,9.46
600000,67248,2024-12-02 09:15:05.700,394118,A,S,416.0,10.4,9.46
600000,67802,2024-12-02 09:15:05.860,394119,A,B,1400.0,9.38,9.46
600000,67803,2024-12-02 09:15:05.860,394120,A,B,1400.0,9.35,9.46
600000,67805,2024-12-02 09:15:05.860,394121,A,B,1400.0,9.32,9.46
600000,67903,2024-12-02 09:15:05.860,394122,A,B,1000.0,9.24,9.46
600000,68222,2024-12-02 09:15:05.860,394123,A,S,2000.0,9.48,9.46
600000,69856,2024-12-02 09:15:06.060,394124,A,S,1000.0,9.6,9.46
600000,69857,2024-12-02 09:15:06.060,394125,A,S,1000.0,9.8,9.46
600000,69859,2024-12-02 09:15:06.060,394126,A,S,1000.0,10.0,9.46
600000,69861,2024-12-02 09:15:06.060,394127,A,B,1000.0,9.3,9.46
600000,69862,2024-12-02 09:15:06.060,394128,A,B,1000.0,9.1,9.46
600000,70567,2024-12-02 09:15:06.060,394129,A,S,500.0,10.4,9.46
600000,70773,2024-12-02 09:15:06.060,394130,A,S,1800.0,10.3,9.46
600000,71704,2024-12-02 09:15:06.210,394131,A,S,1000.0,10.39,9.46
600000,73610,2024-12-02 09:15:06.360,394132,A,S,6000.0,9.7,9.46
600000,73657,2024-12-02 09:15:06.360,394133,A,S,1000.0,9.72,9.46
600000,74516,2024-12-02 09:15:06.360,394134,A,S,1000.0,10.0,9.46
600000,74517,2024-12-02 09:15:06.360,394135,A,B,1000.0,9.0,9.46
600000,75597,2024-12-02 09:15:06.510,394136,A,S,1000.0,9.65,9.46
600000,75599,2024-12-02 09:15:06.510,394137,A,S,1000.0,9.85,9.46
600000,75602,2024-12-02 09:15:06.510,394138,A,S,1000.0,9.95,9.46
600000,75603,2024-12-02 09:15:06.510,394139,A,S,1000.0,10.05,9.46
600000,75604,2024-12-02 09:15:06.510,394140,A,S,1000.0,10.15,9.46
600000,75790,2024-12-02 09:15:06.510,394141,A,S,1000.0,10.25,9.46
600000,75791,2024-12-02 09:15:06.510,394142,A,B,1100.0,9.3,9.46
600000,75799,2024-12-02 09:15:06.510,394143,A,S,780.0,10.4,9.46
600000,75849,2024-12-02 09:15:06.510,394144,A,S,300.0,10.38,9.46
600000,75922,2024-12-02 09:15:06.510,394145,A,B,200.0,9.64,9.46
600000,75942,2024-12-02 09:15:06.510,394146,A,B,100.0,9.64,9.46
600000,76606,2024-12-02 09:15:06.600,394147,A,S,22200.0,9.7,9.46
600000,77235,2024-12-02 09:15:06.600,394148,A,B,100.0,8.52,9.46
600000,77237,2024-12-02 09:15:06.600,394149,A,B,100.0,8.52,9.46
600000,77238,2024-12-02 09:15:06.600,394150,A,B,100.0,8.52,9.46
600000,77241,2024-12-02 09:15:06.600,394151,A,B,100.0,8.52,9.46
600000,77244,2024-12-02 09:15:06.600,394152,A,B,100.0,8.52,9.46
600000,77608,2024-12-02 09:15:06.600,394153,A,S,100.0,8.99,9.46
600000,77884,2024-12-02 09:15:06.600,394154,A,S,500.0,10.4,9.46
600000,78078,2024-12-02 09:15:06.600,394155,A,S,500.0,10.0,9.46
600000,78153,2024-12-02 09:15:06.600,394156,A,S,6000.0,9.56,9.46
600000,78233,2024-12-02 09:15:06.600,394157,A,S,100.0,8.99,9.46
600000,78478,2024-12-02 09:15:06.750,394158,A,S,6000.0,10.41,9.46
600000,78658,2024-12-02 09:15:06.750,394159,A,S,400.0,9.8,9.46
600000,78659,2024-12-02 09:15:06.750,394160,A,B,1000.0,9.3,9.46
600000,79137,2024-12-02 09:15:06.750,394161,A,S,5100.0,10.1,9.46
600000,79207,2024-12-02 09:15:06.750,394162,A,S,100.0,9.63,9.46
600000,79909,2024-12-02 09:15:06.750,394163,A,S,100.0,9.57,9.46
600000,79983,2024-12-02 09:15:06.750,394164,A,B,5000.0,8.9,9.46
600000,80355,2024-12-02 09:15:06.750,394165,A,S,600.0,9.69,9.46
600000,80898,2024-12-02 09:15:06.900,394166,A,S,100.0,9.61,9.46
600000,82164,2024-12-02 09:15:06.900,394167,A,S,500.0,10.2,9.46
600000,82187,2024-12-02 09:15:06.900,394168,A,B,1200.0,9.46,9.46
600000,82284,2024-12-02 09:15:06.900,394169,A,S,100.0,9.99,9.46
600000,82996,2024-12-02 09:15:07.070,394170,A,S,700.0,10.01,9.46
600000,82997,2024-12-02 09:15:07.070,394171,A,B,700.0,9.44,9.46
600000,83086,2024-12-02 09:15:07.070,394172,A,S,100.0,10.41,9.46
600000,83129,2024-12-02 09:15:07.070,394173,A,S,5000.0,9.63,9.46
600000,83130,2024-12-02 09:15:07.070,394174,A,S,5000.0,9.7,9.46
600000,83131,2024-12-02 09:15:07.070,394175,A,B,10000.0,9.38,9.46
600000,83132,2024-12-02 09:15:07.070,394176,A,S,5000.0,9.78,9.46
600000,83133,2024-12-02 09:15:07.070,394177,A,S,7000.0,9.88,9.46
600000,83134,2024-12-02 09:15:07.070,394178,A,S,8000.0,9.98,9.46
600000,83138,2024-12-02 09:15:07.070,394179,A,S,10000.0,10.18,9.46
600000,84019,2024-12-02 09:15:07.070,394180,A,B,600.0,9.26,9.46
600000,84085,2024-12-02 09:15:07.070,394181,A,S,2000.0,10.41,9.46
600000,85395,2024-12-02 09:15:07.220,394182,A,S,41000.0,10.4,9.46
600000,85805,2024-12-02 09:15:07.220,394183,A,B,500.0,9.21,9.46
600000,85807,2024-12-02 09:15:07.220,394184,A,S,200.0,9.69,9.46
600000,85903,2024-12-02 09:15:07.220,394185,A,S,3600.0,9.55,9.46
600000,85979,2024-12-02 09:15:07.220,394186,A,S,500.0,10.3,9.46
600000,86000,2024-12-02 09:15:07.220,394187,A,S,200.0,9.65,9.46
600000,86002,2024-12-02 09:15:07.220,394188,A,S,100.0,9.54,9.46
600000,86554,2024-12-02 09:15:07.390,394189,A,B,4200.0,8.51,9.46
600000,88677,2024-12-02 09:15:07.550,394190,A,B,100.0,9.36,9.46
600000,89156,2024-12-02 09:15:07.550,394191,A,S,3000.0,10.0,9.46
600000,90628,2024-12-02 09:15:07.690,394192,A,B,1500.0,9.4,9.46
600000,91436,2024-12-02 09:15:07.690,394193,A,S,400.0,9.68,9.46
600000,91636,2024-12-02 09:15:07.690,394194,A,S,200.0,9.7,9.46
600000,91637,2024-12-02 09:15:07.690,394195,A,S,300.0,9.83,9.46
600000,91992,2024-12-02 09:15:07.690,394196,A,S,1000.0,9.6,9.46
600000,92106,2024-12-02 09:15:07.690,394197,A,S,400.0,9.68,9.46
600000,92354,2024-12-02 09:15:07.850,394198,A,S,100.0,9.58,9.46
600000,92407,2024-12-02 09:15:07.850,394199,A,S,100.0,9.59,9.46
600000,92483,2024-12-02 09:15:07.850,394200,A,S,1000.0,9.7,9.46
600000,92598,2024-12-02 09:15:07.850,394201,A,S,100.0,9.6,9.46
600000,92599,2024-12-02 09:15:07.850,394202,A,S,8.0,9.63,9.46
600000,93048,2024-12-02 09:15:07.850,394203,A,S,500.0,10.41,9.46
600000,93335,2024-12-02 09:15:07.850,394204,A,S,300.0,9.9,9.46
600000,93726,2024-12-02 09:15:07.850,394205,A,B,8000.0,9.19,9.46
